id,legacy_access_id,shift_date,shift_label,scheduled_start_at,scheduled_end_at,check_in_at,check_out_at,assigned_staff_member_id,replacement_staff_member_id,shift_status,punctuality_status,checkout_status,is_justified,justification_notes,notes
357eb459-8760-041f-9975-ee9f0c8f39fe,6765,2025-05-27,3,2025-05-27T18:00:00,2025-05-27T22:30:00,2025-05-27T18:00:00,2025-05-27T22:30:00,46feb664-9f10-fab4-503a-c85f1236d083,,completed,Puntual,Puntual,false,Guardia,
9c6f5b04-f21b-cb3c-e5e0-a2bd63d59394,6766,2025-05-28,1,2025-05-28T09:00:00,2025-05-28T13:30:00,2025-05-28T09:00:00,2025-05-28T13:30:00,8a984ad2-96b3-feee-7d3c-60622c01ea98,,completed,Puntual,Puntual,false,Guardia,
1831648f-cd82-0328-1043-5b19b9f5ddef,6767,2025-05-28,2,2025-05-28T13:30:00,2025-05-28T18:00:00,2025-05-28T13:30:00,2025-05-28T18:00:00,102584bb-84dc-47d2-02ed-c4a3e262c8fc,1596cd61-8933-2929-c0f8-24beee839a0e,completed,Puntual,Puntual,false,Guardia,
c6d63752-5144-456c-db21-d7c1485cace5,6768,2025-05-28,3,2025-05-28T18:00:00,2025-05-28T22:30:00,2025-05-28T18:00:00,2025-05-28T22:30:00,9f1d0521-8d85-61cf-ab92-10ad99c949a2,b7e0fe99-e968-4bca-da03-cf37d74237d8,completed,Puntual,Puntual,false,Guardia,
1b3fbdc8-7f2c-1164-cdcb-b586c5f86d5c,6769,2025-05-29,1,2025-05-29T09:00:00,2025-05-29T13:30:00,2025-05-29T09:00:00,2025-05-29T13:30:00,1e1ba339-cc36-504b-2fac-04628e1003c2,,completed,Puntual,Puntual,false,Guardia,
21565683-83f0-64f2-3971-93390ea5d34d,6770,2025-05-29,2,2025-05-29T13:30:00,2025-05-29T18:00:00,2025-05-29T12:40:00,2025-05-29T18:00:00,cffc299b-47e3-09c6-9c2f-a75ecc1a53fe,,completed,Puntual,Puntual,false,Guardia,
518678c7-d02c-5d89-60b2-913a7bfcb4f3,6771,2025-05-29,3,2025-05-29T18:00:00,2025-05-29T22:30:00,2025-05-29T18:00:00,2025-05-29T22:30:00,4ce954cb-3ba8-bc55-69aa-d89f6a7d2d88,cffc299b-47e3-09c6-9c2f-a75ecc1a53fe,completed,Puntual,Puntual,false,Guardia,
83ba778f-3d19-3eb7-d280-833b7664e6d7,6772,2025-05-30,1,2025-05-30T09:00:00,2025-05-30T13:30:00,2025-05-30T09:00:00,2025-05-30T13:30:00,46feb664-9f10-fab4-503a-c85f1236d083,,completed,Puntual,Puntual,false,Guardia,
44cf91b3-27ba-aa95-ec8d-d85a11219bb4,6773,2025-05-30,2,2025-05-30T13:30:00,2025-05-30T18:00:00,2025-05-30T13:05:00,2025-05-30T18:00:00,90084390-922c-470b-3bbb-b4f993393956,,completed,Puntual,Puntual,false,Guardia,
5b3859a2-7ea0-a2d6-414d-cda33f06a22a,6774,2025-05-30,3,2025-05-30T18:00:00,2025-05-30T22:30:00,2025-05-30T18:00:00,2025-05-30T22:30:00,22288fb8-b0df-ca58-b5dc-b411195cf16b,46feb664-9f10-fab4-503a-c85f1236d083,completed,Puntual,Puntual,false,Guardia,
937589c1-8f9a-6136-2644-de373f834114,6775,2025-05-31,1,2025-05-31T09:00:00,2025-05-31T13:30:00,2025-05-31T09:00:00,2025-05-31T13:30:00,2e6c6f9f-046e-2f0e-4ea0-3a07dae2d209,,completed,Puntual,Puntual,false,Guardia,
cfa85dc0-55b6-99ce-1685-31c340571c5c,6776,2025-05-31,2,2025-05-31T13:30:00,2025-05-31T18:00:00,2025-05-31T13:30:00,2025-05-31T18:00:00,15b21b60-49e2-d51d-7fd9-ac8e99f90c68,102584bb-84dc-47d2-02ed-c4a3e262c8fc,completed,Puntual,Puntual,false,Guardia,
c93c0b1a-66cc-08cf-b511-de40b650155d,6777,2025-05-31,3,2025-05-31T18:00:00,2025-05-31T22:30:00,2025-05-31T18:00:00,2025-05-31T22:30:00,4b4bef1f-f010-66cb-e427-8abdc890c4cf,cffc299b-47e3-09c6-9c2f-a75ecc1a53fe,completed,Puntual,Puntual,false,Guardia,
2b5857fd-c721-beaa-c4ff-c207e44f547d,6778,2025-06-01,1,2025-06-01T09:00:00,2025-06-01T13:30:00,2025-06-01T09:00:00,2025-06-01T13:30:00,4ce954cb-3ba8-bc55-69aa-d89f6a7d2d88,,completed,Puntual,Puntual,false,Guardia,
4f468b75-c958-c081-cde6-927b849ca8c8,6607,2025-04-06,3,2025-04-06T18:00:00,2025-04-06T22:30:00,2025-04-06T18:00:00,2025-04-06T22:30:00,46feb664-9f10-fab4-503a-c85f1236d083,,completed,Puntual,Puntual,false,Guardia,
5db4de55-9ce0-2e09-21dd-331edcee1d23,6608,2025-04-07,1,2025-04-07T09:00:00,2025-04-07T13:30:00,2025-04-07T09:00:00,2025-04-07T13:30:00,ec7e2188-5c3f-c672-0430-013003338749,,completed,Puntual,Puntual,false,Guardia,
46f3975d-f3ce-daa3-2e64-fa31951298e8,6609,2025-04-07,2,2025-04-07T13:30:00,2025-04-07T18:00:00,2025-04-07T13:30:00,2025-04-07T18:00:00,90084390-922c-470b-3bbb-b4f993393956,46feb664-9f10-fab4-503a-c85f1236d083,completed,Puntual,Puntual,false,Guardia,
4180c382-ea9d-1491-3659-99f984be63da,6610,2025-04-07,3,2025-04-07T18:00:00,2025-04-07T22:30:00,2025-04-07T18:00:00,2025-04-07T22:30:00,625e24ac-1995-d272-520a-90f124a77cc1,4ce954cb-3ba8-bc55-69aa-d89f6a7d2d88,completed,Puntual,Puntual,false,Guardia,
e5919b1f-25ea-96c8-fd6c-8e168f956d39,6612,2025-04-08,1,2025-04-08T09:00:00,2025-04-08T13:30:00,2025-04-08T09:45:00,2025-04-08T13:30:00,9628cb01-3bff-e6bc-074b-dbd5058951dd,,missed,Retardo,Puntual,false,Guardia,
f99c8b5f-96e4-cdfa-7ff5-0f72bef82444,6613,2025-04-08,2,2025-04-08T13:30:00,2025-04-08T18:00:00,2025-04-08T13:30:00,2025-04-08T18:00:00,8a984ad2-96b3-feee-7d3c-60622c01ea98,9f1d0521-8d85-61cf-ab92-10ad99c949a2,completed,Puntual,Puntual,false,Guardia,
59ebcd78-2180-6bca-c0ac-a10c6aebabd1,6614,2025-04-08,3,2025-04-08T18:00:00,2025-04-08T22:30:00,2025-04-08T18:00:00,2025-04-08T22:30:00,8b76b7d6-38bd-ca7b-a374-cf79bc6ac00c,4ce954cb-3ba8-bc55-69aa-d89f6a7d2d88,completed,Puntual,Puntual,false,Guardia,
cb2dccd9-2266-77fa-bc10-db70d6fa196b,6615,2025-04-09,1,2025-04-09T09:00:00,2025-04-09T13:30:00,2025-04-09T09:00:00,2025-04-09T13:30:00,46feb664-9f10-fab4-503a-c85f1236d083,,completed,Puntual,Puntual,false,Guardia,
197f5ec7-566c-69d0-4184-d3dde351c77c,6616,2025-04-09,2,2025-04-09T13:30:00,2025-04-09T18:00:00,2025-04-09T13:30:00,2025-04-09T18:00:00,4ce954cb-3ba8-bc55-69aa-d89f6a7d2d88,,completed,Puntual,Puntual,false,Guardia,
f516735d-61f0-9744-ce62-fad7d9312d43,6617,2025-04-09,3,2025-04-09T18:00:00,2025-04-09T22:30:00,2025-04-09T18:00:00,2025-04-09T22:30:00,1e1ba339-cc36-504b-2fac-04628e1003c2,,completed,Puntual,Puntual,false,Guardia,
c8a2abc3-7c65-2f50-e75d-c03bdb4bccf8,6618,2025-04-10,1,2025-04-10T09:00:00,2025-04-10T13:30:00,2025-04-10T09:30:00,2025-04-10T13:30:00,b664867c-5178-8164-a01a-88699b985f84,,missed,Retardo,Puntual,false,Guardia,
f1b7430f-b576-84f9-6b2e-d150f88c30f9,6619,2025-04-10,2,2025-04-10T13:00:00,2025-04-10T18:00:00,2025-04-10T13:30:00,2025-04-10T18:00:00,30bcce14-1625-8100-d716-cf235b82a00e,ec7e2188-5c3f-c672-0430-013003338749,completed,Puntual,Puntual,false,Guardia,
dbee5156-2b3f-472d-fdd2-ca00fffac6b9,6620,2025-04-10,3,2025-04-10T18:00:00,2025-04-10T22:30:00,2025-04-10T18:00:00,2025-04-10T22:30:00,1596cd61-8933-2929-c0f8-24beee839a0e,,completed,Puntual,Puntual,false,Guardia,
04bc1f16-f1a0-cb2d-6c07-98984aa3ef27,6621,2025-04-11,1,2025-04-11T09:00:00,2025-04-11T13:30:00,2025-04-11T09:00:00,2025-04-11T13:30:00,15b21b60-49e2-d51d-7fd9-ac8e99f90c68,,completed,Puntual,Puntual,false,Guardia,
22cabbed-07e5-868c-7d97-fabac6e21069,6622,2025-04-11,2,2025-04-11T13:30:00,2025-04-11T18:00:00,2025-04-11T13:30:00,2025-04-11T18:00:00,102584bb-84dc-47d2-02ed-c4a3e262c8fc,c096fb6d-c7f9-19d8-045e-53556519ca27,completed,Puntual,Puntual,false,Guardia,
fdbc71b2-3b30-4c2c-c768-7d88dd480979,6623,2025-04-11,3,2025-04-11T18:00:00,2025-04-11T22:30:00,2025-04-11T18:00:00,2025-04-11T22:30:00,8a984ad2-96b3-feee-7d3c-60622c01ea98,,completed,Puntual,Puntual,false,Guardia,
982fcbbe-8e78-72e6-6c28-1e7409167696,6624,2025-04-12,1,2025-04-12T09:00:00,2025-04-12T13:30:00,2025-04-12T09:00:00,2025-04-12T13:30:00,1e1ba339-cc36-504b-2fac-04628e1003c2,c096fb6d-c7f9-19d8-045e-53556519ca27,missed,Retardo,Puntual,false,Guardia,
0cbb9f1f-206c-5e0e-e7b4-098673514ac2,6625,2025-04-12,2,2025-04-12T13:30:00,2025-04-12T18:00:00,2025-04-12T13:30:00,2025-04-12T18:00:00,46feb664-9f10-fab4-503a-c85f1236d083,,completed,Puntual,Puntual,false,Guardia,
7276ccc0-e489-4434-9827-2b5ba6e2d248,6626,2025-04-12,3,2025-04-12T18:00:00,2025-04-12T22:30:00,2025-04-12T18:00:00,2025-04-12T22:30:00,0b24b83b-9919-35fe-bfb1-7f32455dd17d,,completed,Puntual,Puntual,false,Guardia,
1471cc72-6419-092e-333d-e1f0ed0317a3,6627,2025-04-13,1,2025-04-13T09:00:00,2025-04-13T13:30:00,2025-04-13T09:00:00,2025-04-13T13:30:00,625e24ac-1995-d272-520a-90f124a77cc1,,completed,Puntual,Puntual,false,Guardia,
936aec10-a72e-369c-cc67-143135943707,6628,2025-04-13,2,2025-04-13T13:30:00,2025-04-13T18:00:00,2025-04-13T13:30:00,2025-04-13T18:00:00,b7e0fe99-e968-4bca-da03-cf37d74237d8,c096fb6d-c7f9-19d8-045e-53556519ca27,completed,Puntual,Puntual,false,Guardia,
484fd259-75a3-630b-5c7d-2ce287189b6f,6629,2025-04-13,3,2025-04-13T18:00:00,2025-04-13T22:30:00,2025-04-13T18:00:00,2025-04-13T22:30:00,cffc299b-47e3-09c6-9c2f-a75ecc1a53fe,,completed,Puntual,Puntual,false,Guardia,
af814a42-c672-f6de-2371-35db64ea27a1,6630,2025-04-14,1,2025-04-14T09:00:00,2025-04-14T13:30:00,2025-04-14T09:00:00,2025-04-14T13:30:00,30bcce14-1625-8100-d716-cf235b82a00e,2e6c6f9f-046e-2f0e-4ea0-3a07dae2d209,completed,Puntual,Puntual,false,Guardia,
bf173e1f-03b8-cd7e-5a7c-2aa188a80b3f,6631,2025-04-14,2,2025-04-14T13:30:00,2025-04-14T18:00:00,2025-04-14T14:00:00,2025-04-14T18:00:00,625e24ac-1995-d272-520a-90f124a77cc1,,missed,Retardo,Puntual,false,Guardia,
5c4426c1-3c84-d9e5-eff2-64507562f537,6632,2025-04-14,3,2025-04-14T18:00:00,2025-04-14T22:30:00,2025-04-14T18:00:00,2025-04-14T22:30:00,b7e0fe99-e968-4bca-da03-cf37d74237d8,,completed,Puntual,Puntual,false,Guardia,
e92eaeac-48c1-ff0b-0939-66a0b43e3f32,6633,2025-04-15,1,2025-04-15T09:00:00,2025-04-15T13:30:00,2025-04-15T09:20:00,2025-04-15T13:30:00,b664867c-5178-8164-a01a-88699b985f84,,missed,Retardo,Puntual,false,Guardia,
e3a93ebd-372f-bb1e-70dc-92ff3d24ac90,6634,2025-04-15,2,2025-04-15T13:30:00,2025-04-15T18:00:00,2025-04-15T13:30:00,2025-04-15T18:00:00,9628cb01-3bff-e6bc-074b-dbd5058951dd,b664867c-5178-8164-a01a-88699b985f84,missed,Puntual,Puntual,false,Guardia,"Gloria no se presento a su guardia, comento que aviso al Ingeniero Pedro y Administracion. No busco reemplazo para su guardia"
c2d73600-fbd5-893a-12f0-ea083619ba23,6635,2025-04-15,3,2025-04-15T18:00:00,2025-04-15T22:30:00,2025-04-15T18:00:00,2025-04-15T22:30:00,1e1ba339-cc36-504b-2fac-04628e1003c2,,completed,Puntual,Puntual,false,Guardia,
9de22786-e6bf-01be-5862-b2dfc76b40a6,6636,2025-04-16,1,2025-04-16T09:00:00,2025-04-16T13:20:00,2025-04-16T09:20:00,2025-04-16T13:20:00,2e6c6f9f-046e-2f0e-4ea0-3a07dae2d209,30bcce14-1625-8100-d716-cf235b82a00e,missed,Retardo,Anticipada,false,Guardia,Salida anticipada de Edith Chavez por que iba a entregar un contrato
6ee119b3-cf87-1242-f247-893f57fd3b68,6637,2025-04-16,2,2025-04-16T13:30:00,2025-04-16T18:00:00,2025-04-16T13:30:00,2025-04-16T18:00:00,cffc299b-47e3-09c6-9c2f-a75ecc1a53fe,4ce954cb-3ba8-bc55-69aa-d89f6a7d2d88,completed,Puntual,Puntual,false,Guardia,
b6465b7c-6536-8897-0bc7-612f4ddb01b9,6638,2025-04-16,3,2025-04-16T18:00:00,2025-04-16T22:30:00,2025-04-16T18:00:00,2025-04-16T22:30:00,8a984ad2-96b3-feee-7d3c-60622c01ea98,1e1ba339-cc36-504b-2fac-04628e1003c2,completed,Puntual,Puntual,false,Guardia,
7dc8962e-16ac-35c9-8647-d754f252adec,6639,2025-04-17,1,2025-04-17T09:00:00,2025-04-17T13:30:00,2025-04-17T09:00:00,2025-04-17T13:30:00,4ce954cb-3ba8-bc55-69aa-d89f6a7d2d88,cffc299b-47e3-09c6-9c2f-a75ecc1a53fe,completed,Puntual,Puntual,false,Guardia,
ffd61a2b-eb79-203d-3a2f-c4ed24cc5afd,6640,2025-04-17,2,2025-04-17T13:30:00,2025-04-17T18:00:00,2025-04-17T13:30:00,2025-04-17T18:00:00,9f1d0521-8d85-61cf-ab92-10ad99c949a2,,completed,Puntual,Puntual,false,Guardia,
bf6f033f-32e3-ffdf-2e20-c35cc11c89a0,6641,2025-03-17,3,2025-03-17T18:00:00,2025-03-17T22:30:00,2025-03-17T18:00:00,2025-03-17T22:30:00,625e24ac-1995-d272-520a-90f124a77cc1,,completed,Puntual,Puntual,false,Guardia,
70be008f-3a1e-da9f-80e8-ccaaf1d3891c,6642,2025-04-18,1,2025-04-18T09:00:00,2025-04-18T13:30:00,2025-04-18T09:20:00,2025-04-18T13:30:00,eeb51db8-d62c-e81b-637b-6c0b226fb41e,b664867c-5178-8164-a01a-88699b985f84,missed,Retardo,Puntual,false,Guardia,
f807a684-f20f-5ad0-c5ed-46a5889dc36e,6643,2025-04-18,2,2025-04-18T13:30:00,2025-04-18T18:00:00,2025-04-18T13:30:00,2025-04-18T18:00:00,b664867c-5178-8164-a01a-88699b985f84,,completed,Puntual,Puntual,false,Guardia,
a4e2dc41-1c3d-8190-8397-dab40bcc0075,6644,2025-04-18,3,2025-04-18T18:00:00,2025-04-18T22:30:00,2025-04-18T18:00:00,2025-04-18T22:30:00,46feb664-9f10-fab4-503a-c85f1236d083,,completed,Puntual,Puntual,false,Guardia,
2b77597d-3953-1adb-3a6f-d67db2d9bc94,6645,2025-04-19,1,2025-04-19T09:00:00,2025-04-19T13:30:00,2025-04-19T09:00:00,2025-04-19T13:30:00,4b4bef1f-f010-66cb-e427-8abdc890c4cf,cffc299b-47e3-09c6-9c2f-a75ecc1a53fe,completed,Puntual,Puntual,false,Guardia,
5abb513e-99cf-f82b-ffba-9277d028579d,6646,2025-04-19,2,2025-04-19T13:30:00,2025-04-19T18:00:00,2025-04-19T13:30:00,2025-04-19T18:00:00,90084390-922c-470b-3bbb-b4f993393956,,completed,Puntual,Puntual,false,Guardia,
960f6214-0135-da50-d8c5-d2342a06a184,6647,2025-04-19,3,2025-04-19T18:00:00,2025-04-19T22:30:00,2025-04-19T18:00:00,2025-04-19T22:30:00,cffc299b-47e3-09c6-9c2f-a75ecc1a53fe,,completed,Puntual,Puntual,false,Guardia,
b46044bd-630a-c181-4044-fb64269b8756,6648,2025-04-20,1,2025-04-20T09:00:00,2025-04-20T13:30:00,2025-04-20T09:00:00,2025-04-20T13:30:00,15b21b60-49e2-d51d-7fd9-ac8e99f90c68,625e24ac-1995-d272-520a-90f124a77cc1,completed,Puntual,Puntual,false,Guardia,
495cc2f8-da08-6034-ce63-102dd8657135,6649,2025-04-20,2,2025-04-20T13:30:00,2025-04-20T18:00:00,2025-04-20T13:30:00,2025-04-20T18:00:00,b7e0fe99-e968-4bca-da03-cf37d74237d8,,completed,Puntual,Puntual,false,Guardia,
1b1cfede-aac9-c72f-1e5c-e0a627a3ff2e,6650,2025-04-20,3,2025-04-20T18:00:00,2025-04-20T22:30:00,2025-04-20T18:00:00,2025-04-20T22:30:00,102584bb-84dc-47d2-02ed-c4a3e262c8fc,,completed,Puntual,Puntual,false,Guardia,
0695122c-302d-7e35-1f1b-4ec52484856f,6651,2025-04-21,1,2025-04-21T09:00:00,2025-04-21T13:30:00,2025-04-21T08:50:00,2025-04-21T13:30:00,1e1ba339-cc36-504b-2fac-04628e1003c2,,completed,Puntual,Puntual,false,Guardia,
31e82535-dc40-b1d2-9399-ac804ada3656,6652,2025-04-21,2,2025-04-21T13:30:00,2025-04-21T18:00:00,2025-04-21T14:15:00,2025-04-21T18:00:00,8b76b7d6-38bd-ca7b-a374-cf79bc6ac00c,b664867c-5178-8164-a01a-88699b985f84,missed,Retardo,Puntual,false,Guardia,"La guardia le correspodia a Rosa Maria Loreto, no se presento a su guardia y no dio aviso a staff por lo cual Edith Barajas tomo la guardia a ultimo momento los cual tuvo retardo en llegar a la oficina."
b0dd09de-b1f2-4310-33d2-df3e5f274c21,6653,2025-04-21,3,2025-04-21T18:00:00,2025-04-21T22:30:00,2025-04-21T18:00:00,2025-04-21T22:30:00,1596cd61-8933-2929-c0f8-24beee839a0e,,completed,Puntual,Puntual,false,Guardia,
76239c18-7baf-0e72-2dcc-6c2402f054c0,6654,2025-04-22,1,2025-04-22T09:00:00,2025-04-22T13:30:00,2025-04-22T08:50:00,2025-04-22T13:30:00,3058ab91-7adc-07d8-546c-a824f137579f,,completed,Puntual,Puntual,false,Guardia,
a286e358-3f89-2b5d-e04a-926b470984d2,6655,2025-04-22,2,2025-04-22T13:30:00,2025-04-22T18:00:00,2025-04-22T13:20:00,2025-04-22T18:00:00,4b4bef1f-f010-66cb-e427-8abdc890c4cf,cffc299b-47e3-09c6-9c2f-a75ecc1a53fe,completed,Puntual,Puntual,false,Guardia,
4ff1081a-5ae6-b259-5fcd-781fb2247dae,6656,2025-04-22,3,2025-04-22T18:00:00,2025-04-22T22:30:00,2025-04-22T18:00:00,2025-04-22T22:30:00,90084390-922c-470b-3bbb-b4f993393956,,completed,Puntual,Puntual,false,Guardia,
842c4ed4-7026-c60f-fa8b-341c9a003549,6657,2025-04-23,1,2025-04-23T09:00:00,2025-04-23T13:30:00,2025-04-23T09:00:00,2025-04-23T13:30:00,46feb664-9f10-fab4-503a-c85f1236d083,4ce954cb-3ba8-bc55-69aa-d89f6a7d2d88,completed,Puntual,Puntual,false,Guardia,
5802ff46-266a-2eb3-2697-b8d0ab351166,6658,2025-04-23,2,2025-04-23T13:30:00,2025-04-23T18:00:00,2025-04-23T13:30:00,2025-04-23T18:00:00,5c3949b1-1538-3da8-005d-b5dc8fa67684,,completed,Puntual,Puntual,false,Guardia,
f084be20-ddee-a267-dac7-e7bddb3180ac,6659,2025-04-23,3,2025-04-23T18:00:00,2025-04-23T22:30:00,2025-04-23T18:00:00,2025-04-23T22:30:00,b664867c-5178-8164-a01a-88699b985f84,,completed,Puntual,Puntual,false,Guardia,
6811f614-3be1-b6ba-8844-18bfb5264e86,6660,2025-04-24,1,2025-04-24T09:00:00,2025-04-24T13:30:00,2025-04-24T09:00:00,2025-04-24T13:30:00,625e24ac-1995-d272-520a-90f124a77cc1,,completed,Puntual,Puntual,false,Guardia,
d56e3673-cf7a-43ab-0e8c-a936ed24ba34,6661,2025-04-24,2,2025-04-24T13:30:00,2025-04-24T18:00:00,2025-04-24T13:30:00,2025-04-24T18:00:00,15b21b60-49e2-d51d-7fd9-ac8e99f90c68,9f1d0521-8d85-61cf-ab92-10ad99c949a2,completed,Puntual,Puntual,false,Guardia,
562d673e-394b-f3bd-efb8-c597de7767f8,6662,2025-04-24,3,2025-04-24T18:00:00,2025-04-24T22:30:00,2025-04-24T18:00:00,2025-04-24T22:30:00,b7e0fe99-e968-4bca-da03-cf37d74237d8,3058ab91-7adc-07d8-546c-a824f137579f,completed,Puntual,Puntual,false,Guardia,
81d82d08-98c5-d752-bb32-53513472a3ce,6663,2025-04-25,1,2025-04-25T09:00:00,2025-04-25T13:30:00,2025-04-25T09:00:00,2025-04-25T13:30:00,cffc299b-47e3-09c6-9c2f-a75ecc1a53fe,,completed,Puntual,Puntual,false,Guardia,
ca1adfe2-952c-58c5-a0f8-8f8607c7ed1f,6664,2025-04-25,2,2025-04-25T13:30:00,2025-04-25T18:00:00,2025-04-25T13:30:00,2025-04-25T18:00:00,0b24b83b-9919-35fe-bfb1-7f32455dd17d,,completed,Puntual,Puntual,false,Guardia,
4ca02e7d-be85-60be-ed39-1c63f3cb591b,6665,2025-04-25,3,2025-04-25T18:00:00,2025-04-25T22:30:00,2025-04-25T18:00:00,2025-04-25T22:30:00,4b4bef1f-f010-66cb-e427-8abdc890c4cf,cffc299b-47e3-09c6-9c2f-a75ecc1a53fe,completed,Puntual,Puntual,false,Guardia,
284ec9b1-8272-938f-5b98-b4cdc309d687,6666,2025-04-26,1,2025-04-26T09:00:00,2025-04-26T13:30:00,2025-04-26T09:00:00,2025-04-26T13:30:00,b664867c-5178-8164-a01a-88699b985f84,,completed,Puntual,Puntual,false,Guardia,
3660f873-5181-0bae-ed41-561d96cbc1d0,6667,2025-04-25,2,2025-04-25T13:30:00,2025-04-25T18:00:00,2025-04-25T13:30:00,2025-04-25T18:00:00,0b24b83b-9919-35fe-bfb1-7f32455dd17d,,completed,Puntual,Puntual,false,Guardia,
c9b907a2-e95d-02c3-e5ae-7606f92f425b,6668,2025-04-25,3,2025-04-25T18:00:00,2025-04-25T22:30:00,2025-04-25T18:00:00,2025-04-25T22:30:00,4b4bef1f-f010-66cb-e427-8abdc890c4cf,cffc299b-47e3-09c6-9c2f-a75ecc1a53fe,completed,Puntual,Puntual,false,Guardia,
6dd9e7d7-ea5b-3349-d0c7-0d7a4f760d1e,6669,2025-04-26,1,2025-04-26T09:00:00,2025-04-26T13:30:00,2025-04-26T09:27:00,2025-04-26T13:30:00,b664867c-5178-8164-a01a-88699b985f84,,completed,Retardo,Puntual,false,Guardia,
6a4eaa8a-54c2-dd67-e53d-967887bd7831,6670,2025-04-26,2,2025-04-26T13:30:00,2025-04-26T18:00:00,2025-04-26T13:30:00,2025-04-26T18:00:00,1e1ba339-cc36-504b-2fac-04628e1003c2,,completed,Puntual,Puntual,false,Guardia,
30940a02-4bf4-91b8-ba48-af18eb1dbb09,6671,2025-04-26,3,2025-04-26T18:00:00,2025-04-26T22:30:00,2025-04-26T18:00:00,2025-04-26T22:30:00,0caa2be7-c1ad-f9b3-a9ee-7409a0b1b287,,completed,Puntual,Puntual,false,Guardia,
7600602f-0587-8e3e-5ed5-a02669a75752,6672,2025-04-27,1,2025-04-27T09:00:00,2025-04-27T13:30:00,2025-04-27T09:00:00,2025-04-27T13:30:00,8a984ad2-96b3-feee-7d3c-60622c01ea98,4ce954cb-3ba8-bc55-69aa-d89f6a7d2d88,completed,Puntual,Puntual,false,Guardia,
de961cae-3421-56fb-164c-0c37a1a18f7b,6673,2025-04-27,2,2025-04-27T13:30:00,2025-04-27T18:00:00,2025-04-27T13:30:00,2025-04-27T18:00:00,4ce954cb-3ba8-bc55-69aa-d89f6a7d2d88,,completed,Puntual,Puntual,false,Guardia,
76842e3b-50fd-1187-0d96-1c40ecf1527c,6674,2025-04-27,3,2025-04-27T18:00:00,2025-04-27T22:30:00,2025-04-27T18:00:00,2025-04-27T22:30:00,0b24b83b-9919-35fe-bfb1-7f32455dd17d,,completed,Puntual,Puntual,false,Guardia,
8eaa7b87-2a63-5a9c-b91e-045083b2c656,6675,2025-04-28,1,2025-04-28T09:00:00,2025-04-28T13:30:00,2025-04-28T09:00:00,2025-04-28T13:30:00,4b4bef1f-f010-66cb-e427-8abdc890c4cf,cffc299b-47e3-09c6-9c2f-a75ecc1a53fe,completed,Puntual,Puntual,false,Guardia,
73b615e6-1e1c-9307-b501-73e882bfe3c9,6676,2025-04-28,2,2025-04-28T13:30:00,2025-04-28T18:00:00,2025-04-28T13:30:00,2025-04-28T18:00:00,b7e0fe99-e968-4bca-da03-cf37d74237d8,,completed,Puntual,Puntual,false,Guardia,
77f3890f-5d15-a6de-0388-708eebd1dc03,6677,2025-04-28,3,2025-04-28T18:00:00,2025-04-28T22:30:00,2025-04-28T18:00:00,2025-04-28T22:30:00,ec7e2188-5c3f-c672-0430-013003338749,,completed,Puntual,Puntual,false,Guardia,
f9e69250-3157-8f69-5979-8a9d16929d52,6678,2025-04-29,1,2025-04-29T09:00:00,2025-04-29T13:30:00,2025-04-29T09:00:00,2025-04-29T13:30:00,102584bb-84dc-47d2-02ed-c4a3e262c8fc,46feb664-9f10-fab4-503a-c85f1236d083,completed,Puntual,Puntual,false,Guardia,
d09d6016-1ea4-3b65-37eb-b6724db4b088,6679,2025-04-29,2,2025-04-29T13:30:00,2025-04-29T18:00:00,2025-04-29T13:30:00,2025-04-29T18:00:00,8a984ad2-96b3-feee-7d3c-60622c01ea98,3058ab91-7adc-07d8-546c-a824f137579f,completed,Puntual,Puntual,false,Guardia,
73b22311-04bf-c35b-822f-5909686735ff,6779,2025-06-01,2,2025-06-01T13:30:00,2025-06-01T18:00:00,2025-06-01T13:30:00,2025-06-01T18:00:00,102584bb-84dc-47d2-02ed-c4a3e262c8fc,,completed,Puntual,Puntual,false,Guardia,
612f19ad-3282-f206-6296-1400cd984808,6780,2025-06-01,3,2025-06-01T18:00:00,2025-06-01T22:30:00,2025-06-01T18:00:00,2025-06-01T22:30:00,30bcce14-1625-8100-d716-cf235b82a00e,,completed,Puntual,Puntual,false,Guardia,
b3a74505-9c1d-22de-483a-70b4fafb5253,6781,2025-06-02,1,2025-06-02T09:00:00,2025-06-02T13:30:00,2025-06-02T10:00:00,2025-06-02T13:30:00,8b76b7d6-38bd-ca7b-a374-cf79bc6ac00c,b7e0fe99-e968-4bca-da03-cf37d74237d8,missed,Retardo,Puntual,false,Guardia,No tomo la guardia por que se le olvido que era precencial y no dio aviso la guardia la tomo sergio Macias de manera remota
dad3676e-bccd-81bf-b0f5-e26eeef32e56,6782,2025-06-02,2,2025-06-02T13:30:00,2025-06-02T18:00:00,2025-06-02T13:30:00,2025-06-02T18:00:00,46feb664-9f10-fab4-503a-c85f1236d083,3058ab91-7adc-07d8-546c-a824f137579f,completed,Puntual,Puntual,false,Guardia,
1bf49de2-9a83-dace-e484-715f41bd029d,6783,2025-06-02,3,2025-06-02T18:00:00,2025-06-02T22:30:00,2025-06-02T18:00:00,2025-06-02T22:30:00,625e24ac-1995-d272-520a-90f124a77cc1,,completed,Puntual,Puntual,false,Guardia,
